/name,/id,/keyword,/posts/origLang,/posts/id,/posts/message,/posts/comments/comments,/posts/comments/origLang,/posts/comments/id,/posts/comments/message,/posts/comments/likes
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725588580997722",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725588534331060",,,"","1725588534331060_1725759500980630","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725588534331060",,,"en","1725588534331060_1725759277647319","That issa",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725588534331060",,,"so","1725588534331060_1725761690980411","Kaisa hn too baaaeee :*",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725588494331064",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1687590451482074",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1725503057672941",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","tl","1537409773148938_1725340217689225",":-P",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1724312777791969",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1724200527803194",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1724199384469975",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1724198754470038",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","ur","1537409773148938_1724196891136891","خون جب تک رگوں میں گردش کرتا رہتا ہے وہ پاک ہے اگر جسم سے باہر آجائے تو نا پاک ہو جاتا ہے۔ بظاہر اس وقت اس کی ناپاکی کے کوئی اثرات نظر نہیں آتی مگر گزرتا وقت اس کی کمیت اور رنگ میں فرق کو ظاہر کر دیتا ہے۔\nاسی طرح ہر مذہب اور معاشرے میں کچھ پابندیاں ضرور ہوتی ہیں۔ اگر کوئی شخص یا جماعت ان پابندیوں کو سطحی تصور کرتی ہے تو ایک طرف تو وہ حدود کو پامال کرتے ہیں اور دوسری طرف معاشرے میں بھی فتن کا باعث بنتے ہیں",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1724184461138134",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1723912184498695",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1723912154498698",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","pt","1537409773148938_1723808231175757",":O ;-) :-P :-D =-O",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","pl","1537409773148938_1723807917842455",":-P :-P",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1723378201218760",,,"","1723378201218760_1732614510295129","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1723378144552099",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1723378077885439",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722821631274417",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722821474607766",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","ur","1537409773148938_1722306454659268","میں سگریٹ پینا چھوڑ دوں\nگر تیراخون مل جائے پینے کو...",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722298647993382",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722298531326727",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722152728007974",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722131984676715",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1722032171353363",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721806224709291",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721782291378351",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721625558060691",,,"","1721625558060691_1732614980295082","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721625558060691",,,"","1721625558060691_1732614966961750","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721625804727333",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721625131394067",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721509881405592",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721065208116726",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721065061450074",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1721064734783440",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","ur","1537409773148938_1720817391474841","نہ وہ عشق میں رہی گرمیاں ، نہ وہ حسن میں رہی شوخیاں،\nنہ وہ غزنوی میں تڑپ رہی ، نہ وہ خم ہے زلف ایاز میں ،\nجو میں سر بسجدہ ہوا کبھی ، تو زمیں سے آنے لگی صدا ،\nتیرا دل تو ہے صنم آشنا ، تجھے کیا ملے گا نماز میں .!!!٠\nعلامہ محمّد اقبال",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720807998142447",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720807918142455",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720807284809185",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720807158142531",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720795208143726",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720635681493012",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720365668186680",,,"","1720365668186680_1720613734828540","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720365504853363",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720070481549532",,,,"1720070481549532_1720082904881623",":-)",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1720070481549532",,,"es","1720070481549532_1720079341548646","YeSss nO douBT (y)",
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1719732068250040","Welcome Friends New Admin Paro :-)",,"","1719732068250040_1732615320295048","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1719721598251087",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1719600534929860",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1719600431596537",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1719501008273146",,,"tl","1719501008273146_1719501888273058",":-P",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1719238578299389",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","sl","1537409773148938_1719238318299415",":p",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1719160271640553",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1718891388334108",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1718696908353556",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1718619431694637",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1718617755028138",,,"tl","1718617755028138_1718619658361281",":-P",
"Hannan Khan Humira Arshad","1537409773148938","Humira","vi","1537409773148938_1718481325041781","PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......",,"de","1718481325041781_1718483231708257",",Grl Reham bhabi lgte hai :-P",
"Hannan Khan Humira Arshad","1537409773148938","Humira","vi","1537409773148938_1718481325041781","PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......",,"hr","1718481325041781_1718519725037941","Lv u 2",
"Hannan Khan Humira Arshad","1537409773148938","Humira","vi","1537409773148938_1718481325041781","PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......",,"so","1718481325041781_1718515525038361","khreyat",
"Hannan Khan Humira Arshad","1537409773148938","Humira","vi","1537409773148938_1718481325041781","PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......",,"id","1718481325041781_1718515431705037","😆 😆 😆 😆😉 Hannan Khan",
"Hannan Khan Humira Arshad","1537409773148938","Humira","vi","1537409773148938_1718481325041781","PAgaL eK tujHy hi tO bAkhXhi hy DiL ki huKuMat\nYe terA xuLtaNat Hy xuLtaN bAN k rAhA kAr.......",,"so","1718481325041781_1718515588371688","kuch nahi bss i loveee uuuu bolna ta  😊",
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1718463428376904","Wellcome New Admin Mahi Rajput :-)",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710648302491750",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710553445834569",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710469052509675",,,"en","1710469052509675_1710469802509600","Paro Segiterian chigne minge video :-P pr song my fvrt ;-)",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710469052509675",,,"da","1710469052509675_1710641609159086","hmmmmmm :-P",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710469052509675",,,"","1710469052509675_1710648232491757","",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710469009176346",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710468835843030",,,,"1710468835843030_1718489561707624",":-)",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710468835843030",,,"so","1710468835843030_1718489231707657","hahaha AwsUm bUddy (y) ;)",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1710468389176408",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700637976826116",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700637930159454",,,"so","1700637930159454_1732616376961609","Shame",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700268120196435",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700267323529848",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700266670196580",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700265840196663",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700264473530133",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700263963530184",,,"tl","1700263963530184_1718514668371780",":-P",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700263963530184",,,"de","1700263963530184_1732616993628214","Me",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700263963530184",,,"so","1700263963530184_1718492321707348","hahaha i agreeeeee :v",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1700263896863524",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1699309596958954",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1692565254300055","Wlcm again frndz .",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","id","1537409773148938_1692503280972919","Hannan khan bse yha k lea b admin rak lo .. Q k tere fans mai roz ba roz ezafa hota ja rha hn like esha :D :p disgusting",,"id","1692503280972919_1692539420969305","Hahahaha yr ya page boht uper jana hai main khud ni chair rha esa filhal",
"Hannan Khan Humira Arshad","1537409773148938","Humira","id","1537409773148938_1692503280972919","Hannan khan bse yha k lea b admin rak lo .. Q k tere fans mai roz ba roz ezafa hota ja rha hn like esha :D :p disgusting",,"pl","1692503280972919_1692786520944595","achw achw :p",
"Hannan Khan Humira Arshad","1537409773148938","Humira","id","1537409773148938_1692503280972919","Hannan khan bse yha k lea b admin rak lo .. Q k tere fans mai roz ba roz ezafa hota ja rha hn like esha :D :p disgusting",,"de","1692503280972919_1692788814277699","G",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1619026884987226",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"id","1613611115528803_1613899182166663","Inbox main yr 11bja tak aao ga abhe zra bahir hu bzy",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"sw","1613611115528803_1613898255500089","Keya kam",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"id","1613611115528803_1613893898833858","Safai dyna ke kya zarort thi kahta dil kr rha tha tu kah deya janu",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"pl","1613611115528803_1613893652167216","Ni krwna elaaj",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,,"1613611115528803_1613890832167498",":'(",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,,"1613611115528803_1613868878836360",":-\\",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"en","1613611115528803_1613905842165997","Cel pr chat kr lain ga",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"vi","1613611115528803_1613900095499905","Phir mai nhi honga :-(",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"so","1613611115528803_1613898635500051","Haa nbx mai aajao",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"pl","1613611115528803_1613898588833389","Achw chor na usko apni bt krte hn ....",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"id","1613611115528803_1613898068833441","Os ka zahan khrab tha tu or krta asi lrkyo ke bnd bajaya kr dra na kr",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"nl","1613611115528803_1613897792166802","Elaaj krwa de ... acha phir ek kam krte hn ...",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"sl","1613611115528803_1613897595500155","Safae is lea k uska apna zehnn khrab ta .... \n\nJanu apni wali ko ab tk nhi kaha too sko to daur ki bt hn :-\\",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"en","1613611115528803_1613893738833874","Tera mod q of hai pta hai mjha",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"en","1613611115528803_1613893102167271","Mera b mood kal se off hn ...",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"sw","1613611115528803_1613892978833950","Too na apna elaaj us se krwa de bae .. wahi tujy sanbhal skti hn",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"de","1613611115528803_1613869215502993","Kuch to bta de",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"pt","1613611115528803_1613869175502997",":O :O :-(",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"sw","1613611115528803_1613868482169733","Kea howa hn ... narazge kaise ?? kuch to bta de",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,,"1613611115528803_1613868152169766",":-\\",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1613611115528803",,,"en","1613611115528803_1613867895503125","Yup i knw that",
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1603717673184814",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1602370679986180",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1600694136820501",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","en","1537409773148938_1597982523758329","My Fvrt <3",,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1597561677133747",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1597547110468537",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1597546003801981",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1597545853801996",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1597350760488172",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1537436086479640",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1537435626479686",,,,,,
"Hannan Khan Humira Arshad","1537409773148938","Humira","","1537409773148938_1537429673146948",,,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1252749334770864","Merry Christmas everyone.  I'm still fighting the side effects every day. HUMIRA gave me all this and now I can't take TNF blockers and suffer from 6 different things that they use TNF blockers for. I hope I find something that doesn't try to kill me like HUMIRA. IF YOU HAVEN'T SEEN MY VIDEO PLEASE WATCH AND PASS IT ON TO OTHERS.\nIT'S HUMIRA DID TO ME SIDE EFFECTS ON YOUTUBE.  Thanks for all the prayers and best wishes from all who suffer from hidden disabilities.",,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1208371679208630","HUMIRA DID TO ME SIDE EFFECTS ON YOUTUBE",,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1208371239208674","please see HUMIRA DID TO ME SIDE EFFECTS ON  YOUTBE",,,,,
"Humira","1007629619282838","Humira","ro","1007629619282838_1154536381258827","Bună dimineața vreu sa fiu ajutați",,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1152867521425713","must watch video.",,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1082207515158381","LOVE THE NEW COMMERCIAL,   FOR ANOTHER TNF BLOCKER.  \n\nPLEASE LOOK AT ME,   DUDE IS WEARING SWEATS AND HIS BUDDIES ARE ALL IN SHORTS AND SHORT SLEEVE SHIRTS GOING TO PLAY RACQUETBALL OR TENNIS.  THEN THERE A GIRL DOING YOGA AND SHE IS ALL WRAPPED UP WITH CLOTHES AND SAYS LOOK AT ME. \nPLEASE JUST LOOK AT ME.  !!!!!!!!!!!!!!!!!!!!!!!!!!!!     THEN LATER THEY ARE SHOWING SIGNS OF LITTLE SPOTS,    AND SAY      LOOK AT ME !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  BIG SMILES ON THEIR FACE AND NOW THEY HAVE FRIENDS.  SUCH BULLSHIT.             I NEVER HAD ANY OF THESE THINGS HAPPENING TO BE BEFORE TAKING HUMIRA.    NEVER.,                                       \n\ni was better than healthy,  I worked out all the time watched what I ate, had ton's of friends, did loots to things. I had a great life.   Then  I WAS TALKED INTO TAKING HUMIRA  at a desperate time  I was going through. Just cause insurance and not much know about a skin disease i had.  i could walk around and wear shorts,  oh and even walk.  HUMIRA HAS RUINED MY LIFE.   i HAVE NO LIFE ANY MORE.  i BECAME SO SICK TAKING IT THAT I FILED FOR DISABILITY,  i WAS GIVEN TOTAL DISABILITY FROM MY MEDICAL RECORDS AND MY DOCTOR WRITING A LETTER THAT IF ANYONE DESERVES DISABILITY HE DOES.   3 1/2 WEEKS LATER IT GET FULL DISABILITY.   THANK GOD.  i COULDN'T MOVE PEOPLE HAD TO TAKE ME TO THE BATHROOM ,  BATH ME,  AND THE PAIN FOR ME TO JUST STRETCH OUT WAS BREATHTAKING.  HUMIRA OWES ME BIG TIME.   i HAD TO MOVE TO HAVE SOMEONE TAKE CARE OF ME.  MY MEDICAL BILLS SINCE I'VE BEEN HERE HAVE BEEN OVER 20,000.00 A MONTH.   i HAVE BEEN ON MEDICAID.  DIDN'T WANT TO, BUT i' VE PAID INTO IT.   THEN i GOT AFTER 3 YEARS FULL MEDICARE,  THEY PAY 80% AND i HAVE TO HAVE A SECONDARY, THAT'S HUMANA.  i HAVE TO STILL FOR THE LAST 4 YEARS HAVE HAD TO GO TO SPECIALIST DOCTORS AT LEAST 4 TO 8 A MONTH.  NOW i HAVE TO PAY,  CANCELLING APPOINTS BECAUSE i CAN'T AFFORD TO SEE THEM.                                \n\nHUMIRA SHOULD BE HELPING ME.  THEY ARE NOT.          ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! \n\nI THOUGHT I WOULD NEVER HAVE TO ASK FOR HELP,  I DO KNOW AND PEOPLE THAT KNEW ME WOULD TELL YOU  I HAVE HELPED TONS OF PEOPLE.\n\ni DON'T KNOW HOW TO DO THIS SO HERE IT GOES.  I NEED HELP.   MY VIDEO HAS HAD ALMOST 8,000 HITS SO FAR.  IF EVERYONE WHO WATCHED IT GAVE ME ONE DOLLAR, IT WOULD BE A LOT TO HELP ME.   i'M CRYING WHILE I WRITING THIS CAUSE I DON'T KNOW WHAT TO DO ANYMORE. \n \n\nHERE IS WHAT I WOULD WANT YOU TO DO IF YOU CAN,   PLEASE WATCH MY VIDEO AGAIN AND LEAVE A COMMENT THAT HUMIRA SHOULD PAY. AND LEAVE A COMMENT ABOUT WHAT YOU THINK ABOUT IT.   I'M TOO SICK TO WRITE A BOOK YET.   i'M FINDING OUT MORE THINGS WRONG WITH ME, AND A LOT OF UNKNOWN,  DOCTORS ARE,  THEY DON'T KNOW.      IF YOU GO TO A BIG CHURCH AND CAN ASK FOR PRAYERS FOR ME AND MY TWO KIDS,  MAYBE HEAD UP GETTING A COLLECTION TOGETHER,  i WATCH THEM COMMERCIALS ON TV FOR THE ANIMALS AND KIDS IN AFRICA STARVING AND I HAVE DONATED MANY TIME TO THEM.  BUT NOW IT'S ME.  iF i'VE EVER HELPED YOU AND YOU KNOW WHO YOU ARE IT'S MY TURN. i NEED YOU NOW.   JUST PLEASE GIVE WHAT YOU CAN. \n\nvideo is\nHUMIRA DID TO ME SIDE EFFECTS ON YOUTUBE \n\nTHEN IF YOU CAN,   PLEASE , i HAVE TO ASK FOR HELP,. AS MUCH AS I HATE TO.  ANYTHING WILL HELP ME AT THIS TIME.  THANK YOU EVERYONE WHO WATCHES AND TELLS OTHERS TO WATCH,   SHIT EVEN A PENNY,  IS GOING TO HELP.  I WILL HAVE TO CANCEL  2  APPOINTMENTS THIS MONTH  THAT i'VE BEEN WAITING 6 MONTHS TO SEE THEM.  GOD BLESS EVERYONE.",,,,,
"Humira","1007629619282838","Humira","en","1007629619282838_1015927558453044","Please see. HUMIRA DID TO ME SIDE EFFECTS on YouTube and leave a message and prayers",,"en","1015927558453044_1017360518309748","I have just recently started taking humira for juvenile ra that I've had for more than 40 years. Have had 5 injections so far. Generally have been feeling better. But this week I noticed red bumps/lesions on my hands. At first I attributed to dyes or chemicals because I have been working on some craft projects with burlap and other fabrics. However I am rethinking that idea. The red spots are now on other parts (feet, neck, face, etc). So bummed as I was really hoping to find relief from the RA. Guess it's back to the drawing board.",
"Humira","1007629619282838","Humira","en","1007629619282838_1015927558453044","Please see. HUMIRA DID TO ME SIDE EFFECTS on YouTube and leave a message and prayers",,"en","1015927558453044_1017734001605733","Get off the Humira!",
"Humira","1007629619282838","Humira","en","1007629619282838_1015927558453044","Please see. HUMIRA DID TO ME SIDE EFFECTS on YouTube and leave a message and prayers",,"en","1015927558453044_1018143294898137","Call the Doc.  Go to the RR if it get worse.  The Doctor should  be writing a Adverse Effect report.\nto the drug  company.",
"Humira","1007629619282838","Humira","en","1007629619282838_1015927558453044","Please see. HUMIRA DID TO ME SIDE EFFECTS on YouTube and leave a message and prayers",,"en","1015927558453044_1037135149665618","Somebody please make Humira pay me for this pain and suffering",
"Humira","1007629619282838","Humira","en","1007629619282838_1015927558453044","Please see. HUMIRA DID TO ME SIDE EFFECTS on YouTube and leave a message and prayers",,"en","1015927558453044_1051285191583947","I don't understand why someone would take something that suppresses the immune system, lower your ability to fight infection, cause cancer, blood, liver and nervous system problems can happen! Why go thru all of this for clearer skin, when you can beat the problem at the source, diet, whole foods, fruits, vegetables and berries! Juice plus makes this so easy and at the end of the year will have 40 research studies showing how it can support you immune system, heart health, healthy clear skin, bones health, and support healthy pregnancy and many many more. Why hurt yourself when you can help yourself, love your body",
